,count-Row ID,mean-Row ID,mean-Postal Code,mean-Sales,mean-Quantity,mean-Discount,mean-Profit,mean-ReturnedBin,mean-EncodedCountry,mean-x0_Furniture,mean-x0_Office Supplies,mean-x0_Technology,mean-x0_Accessories,mean-x0_Appliances,mean-x0_Art,mean-x0_Binders,mean-x0_Bookcases,mean-x0_Chairs,mean-x0_Copiers,mean-x0_Envelopes,mean-x0_Fasteners,mean-x0_Furnishings,mean-x0_Labels,mean-x0_Machines,mean-x0_Paper,mean-x0_Phones,mean-x0_Storage,mean-x0_Supplies,mean-x0_Tables,mean-x0_Consumer,mean-x0_Corporate,mean-x0_Home Office,mean-x0_First Class,mean-x0_Same Day,mean-x0_Second Class,mean-x0_Standard Class,std-Row ID,std-Postal Code,std-Sales,std-Quantity,std-Discount,std-Profit,std-ReturnedBin,std-EncodedCountry,std-x0_Furniture,std-x0_Office Supplies,std-x0_Technology,std-x0_Accessories,std-x0_Appliances,std-x0_Art,std-x0_Binders,std-x0_Chairs,std-x0_Envelopes,std-x0_Fasteners,std-x0_Furnishings,std-x0_Labels,std-x0_Paper,std-x0_Phones,std-x0_Storage,std-x0_Tables,std-x0_Consumer,std-x0_Corporate,std-x0_Home Office,std-x0_First Class,std-x0_Same Day,std-x0_Second Class,std-x0_Standard Class,min-Row ID,min-Postal Code,min-Sales,min-Quantity,min-Discount,min-Profit,min-ReturnedBin,min-EncodedCountry,min-x0_Furniture,min-x0_Office Supplies,min-x0_Technology,min-x0_Accessories,min-x0_Appliances,min-x0_Art,min-x0_Binders,min-x0_Bookcases,min-x0_Chairs,min-x0_Copiers,min-x0_Envelopes,min-x0_Fasteners,min-x0_Furnishings,min-x0_Labels,min-x0_Machines,min-x0_Paper,min-x0_Storage,min-x0_Supplies,min-x0_Tables,min-x0_First Class,min-x0_Same Day,min-x0_Second Class,min-x0_Standard Class,25%-Row ID,25%-Postal Code,25%-Sales,25%-Quantity,25%-Discount,25%-Profit,25%-ReturnedBin,25%-EncodedCountry,25%-x0_Furniture,25%-x0_Office Supplies,25%-x0_Technology,25%-x0_Accessories,25%-x0_Appliances,25%-x0_Binders,25%-x0_Bookcases,25%-x0_Chairs,25%-x0_Copiers,25%-x0_Envelopes,25%-x0_Fasteners,25%-x0_Furnishings,25%-x0_Labels,25%-x0_Machines,25%-x0_Paper,25%-x0_Storage,25%-x0_Supplies,25%-x0_First Class,25%-x0_Same Day,25%-x0_Second Class,25%-x0_Standard Class,50%-Row ID,50%-Postal Code,50%-Sales,50%-Quantity,50%-Discount,50%-Profit,50%-ReturnedBin,50%-EncodedCountry,50%-x0_Furniture,50%-x0_Office Supplies,50%-x0_Technology,50%-x0_Appliances,50%-x0_Art,50%-x0_Binders,50%-x0_Bookcases,50%-x0_Copiers,50%-x0_Envelopes,50%-x0_Fasteners,50%-x0_Furnishings,50%-x0_Labels,50%-x0_Machines,50%-x0_Paper,50%-x0_Phones,50%-x0_Storage,50%-x0_Supplies,50%-x0_Tables,50%-x0_First Class,50%-x0_Same Day,50%-x0_Second Class,50%-x0_Standard Class,75%-Row ID,75%-Postal Code,75%-Sales,75%-Quantity,75%-Discount,75%-Profit,75%-ReturnedBin,75%-EncodedCountry,75%-x0_Furniture,75%-x0_Office Supplies,75%-x0_Technology,75%-x0_Accessories,75%-x0_Appliances,75%-x0_Art,75%-x0_Binders,75%-x0_Bookcases,75%-x0_Chairs,75%-x0_Copiers,75%-x0_Envelopes,75%-x0_Fasteners,75%-x0_Furnishings,75%-x0_Labels,75%-x0_Machines,75%-x0_Paper,75%-x0_Phones,75%-x0_Storage,75%-x0_Supplies,75%-x0_Tables,75%-x0_First Class,75%-x0_Same Day,75%-x0_Second Class,75%-x0_Standard Class,max-Row ID,max-Postal Code,max-Quantity,max-Discount,max-Profit,max-EncodedCountry,max-x0_Furniture,max-x0_Office Supplies,max-x0_Technology,max-x0_Accessories,max-x0_Appliances,max-x0_Art,max-x0_Binders,max-x0_Chairs,max-x0_Furnishings,max-x0_Paper,max-x0_Phones,max-x0_Storage,max-x0_First Class,max-x0_Second Class,max-x0_Standard Class
Robert Dilbeck,5.0,5666.2,67853.8,557.3263999999999,4.6,0.08,167.1544,0.2,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,1.0,0.2,0.0,0.2,0.6,3447.1065692838683,31774.70414811128,638.584144122605,2.073644135332772,0.10954451150103323,339.4410991637577,0.44721359549995804,0.0,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.0,0.44721359549995804,0.44721359549995804,0.0,0.0,0.0,0.447213595499958,0.0,0.0,0.447213595499958,0.44721359549995804,0.0,0.0,0.0,0.44721359549995804,0.0,0.447213595499958,0.5477225575051662,1041.0,19134.0,16.520000000000003,3.0,0.0,-73.81920000000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3567.0,63376.0,40.74,3.0,0.0,0.4073999999999991,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6424.0,64055.0,454.27200000000005,4.0,0.0,5.368999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7354.0,94601.0,697.16,5.0,0.2,146.40359999999998,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9945.0,98103.0,8.0,0.2,757.4112,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Robert Marley,11.0,3796.7272727272725,54365.545454545456,543.5541818181819,3.5454545454545454,0.045454545454545456,172.95852727272725,0.0,1.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181818182,0.0,0.45454545454545453,0.36363636363636365,2420.187682429158,39150.95277094451,905.3843253948919,1.5075567228888183,0.08201995322647243,306.05628166934616,0.0,0.0,0.3015113445777636,0.504524979109513,0.5222329678670935,0.4045199174779452,0.3015113445777636,0.0,0.40451991747794525,0.3015113445777636,0.0,0.0,0.0,0.0,0.3015113445777636,0.46709936649691375,0.0,0.0,0.0,0.0,0.0,0.4045199174779452,0.0,0.5222329678670934,0.504524979109513,183.0,2138.0,11.36,2.0,0.0,5.225599999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.0,10011.0,49.132,2.0,0.0,12.474699999999995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4620.0,71203.0,149.95,3.0,0.0,41.986000000000004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5435.5,90008.0,407.97,5.0,0.05,114.1148,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6269.0,90049.0,6.0,0.2,1007.9831999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Robert Waldorf,15.0,2584.266666666667,57935.666666666664,233.04306666666665,4.066666666666666,0.07333333333333332,47.17001999999999,0.0,1.0,0.0,0.8,0.2,0.2,0.26666666666666666,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.6666666666666666,0.13333333333333333,1424.3951832603332,21782.59640062178,488.5503376871308,2.9390636669006063,0.1869555587629877,85.75379427635673,0.0,0.0,0.0,0.41403933560541256,0.4140393356054126,0.4140393356054126,0.4577377082170635,0.2581988897471611,0.4140393356054126,0.0,0.0,0.0,0.0,0.0,0.4140393356054126,0.0,0.25819888974716115,0.0,0.0,0.0,0.0,0.41403933560541256,0.0,0.48795003647426666,0.35186577527449836,979.0,19134.0,3.2820000000000005,1.0,0.0,-2.6256000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.5,47905.0,14.955000000000002,2.0,0.0,5.224499999999997,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965.0,65807.0,33.99,3.0,0.0,7.776,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2550.5,65807.0,281.845,5.0,0.0,35.305199999999985,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5942.0,90049.0,12.0,0.7,312.67599999999993,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
Roger Barcio,7.0,6616.714285714285,32060.714285714286,295.34999999999997,3.142857142857143,0.15714285714285717,34.72507142857141,0.0,1.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.42857142857142855,4040.267471108223,38071.31578460913,405.1246875732622,1.6761634196950517,0.263673679998231,132.21000021953347,0.0,0.0,0.48795003647426655,0.5345224838248488,0.37796447300922725,0.0,0.0,0.4879500364742666,0.3779644730092273,0.48795003647426655,0.0,0.0,0.0,0.0,0.0,0.37796447300922725,0.37796447300922725,0.0,0.0,0.0,0.0,0.5345224838248488,0.0,0.0,0.5345224838248488,96.0,10009.0,5.682000000000001,1.0,0.0,-90.3762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3949.5,10035.0,23.235,2.0,0.0,-5.168500000000025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9579.0,10035.0,70.98,3.0,0.0,3.5489999999999924,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9580.5,43552.5,432.234,4.5,0.2,8.14235,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9582.0,97206.0,5.0,0.7,323.9549999999999,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
Roger Demir,20.0,6677.6,59130.1,70.98685,3.9,0.15749999999999997,10.36652,0.0,1.0,0.15,0.7,0.15,0.15,0.0,0.05,0.15,0.05,0.0,0.0,0.05,0.05,0.05,0.05,0.0,0.2,0.0,0.15,0.0,0.05,1.0,0.0,0.0,0.1,0.0,0.05,0.85,1430.3819659171645,35562.95006545288,77.37534000964321,2.125038699338017,0.20855076373063605,13.194346934980587,0.0,0.0,0.36634754853252327,0.4701623459816272,0.36634754853252327,0.36634754853252327,0.0,0.22360679774997894,0.36634754853252327,0.0,0.22360679774997894,0.22360679774997894,0.22360679774997894,0.22360679774997894,0.4103913408340617,0.0,0.36634754853252327,0.22360679774997894,0.0,0.0,0.0,0.30779350562554625,0.0,0.22360679774997894,0.36634754853252327,4334.0,6457.0,4.464,1.0,0.0,-12.097999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5848.25,28869.0,21.832,2.0,0.0,1.9339499999999947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7229.5,60610.0,43.576,3.0,0.175,8.2629,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7910.25,94350.75,83.517,6.0,0.2,17.3177,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8586.0,98105.0,8.0,0.7,38.08000000000001,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Roland Fjeld,14.0,3058.785714285714,61957.142857142855,167.2354285714286,3.7857142857142856,0.014285714285714287,50.829771428571426,0.14285714285714285,1.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.21428571428571427,0.6428571428571429,2067.21995326207,25019.818313480228,173.98564211394628,2.516975334635768,0.05345224838248489,50.763378454830516,0.3631365196012815,0.0,0.3631365196012815,0.5135525910130955,0.4688072309384954,0.3631365196012815,0.2672612419124244,0.26726124191242434,0.42581531362632014,0.2672612419124244,0.0,0.26726124191242434,0.26726124191242434,0.26726124191242434,0.26726124191242434,0.3631365196012815,0.0,0.0,0.0,0.0,0.0,0.3631365196012815,0.0,0.42581531362632014,0.4972451580988469,750.0,10024.0,2.88,1.0,0.0,1.4112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,48183.0,39.355000000000004,3.0,0.0,17.965799999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3847.5,66865.0,100.265,3.0,0.0,31.350300000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5025.75,73120.0,266.4375,3.75,0.0,67.41695,0.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5832.0,95123.0,11.0,0.2,176.78640000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Roland Murray,2.0,3735.5,10011.0,49.175,2.0,0.0,14.343949999999996,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7071067811865476,0.0,32.2369981542947,1.4142135623730951,0.0,3.1242098913165193,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3735.0,10011.0,26.38,1.0,0.0,12.134799999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3735.25,10011.0,37.7775,1.5,0.0,13.239374999999997,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,3735.5,10011.0,49.175,2.0,0.0,14.343949999999996,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3735.75,10011.0,60.5725,2.5,0.0,15.448524999999995,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3736.0,10011.0,3.0,0.0,16.553099999999993,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Roland Schwarz,14.0,4328.0,42538.42857142857,297.12642857142845,3.857142857142857,0.1142857142857143,86.17036428571429,0.14285714285714285,1.0,0.14285714285714285,0.5,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.0,0.07142857142857142,0.0,1.0,0.0,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.5,2905.21319223008,30524.068215386735,335.2173433095228,2.0701966780270626,0.21788191176076888,89.72668915054126,0.3631365196012815,0.0,0.3631365196012815,0.5188745216627708,0.4972451580988468,0.3631365196012815,0.26726124191242434,0.0,0.3631365196012815,0.0,0.0,0.0,0.2672612419124244,0.2672612419124244,0.3631365196012815,0.4258153136263202,0.26726124191242434,0.26726124191242434,0.0,0.0,0.0,0.42581531362632014,0.2672612419124244,0.42581531362632014,0.5188745216627708,713.0,10550.0,0.5559999999999998,1.0,0.0,-0.9452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593.25,28205.0,88.53299999999999,2.25,0.0,13.18079999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.5,29343.0,243.14500000000004,3.0,0.0,74.78474999999999,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6431.75,68355.0,322.875,5.0,0.2,112.9221,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9293.0,90045.0,8.0,0.8,327.9458,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rose O'Brian,12.0,7080.833333333333,63012.333333333336,317.9565,4.0,0.2916666666666667,-105.2143,0.0,1.0,0.25,0.5833333333333334,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,1.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.4166666666666667,2784.323872009581,24560.80466305959,477.16438089661995,1.7056057308448835,0.24293034292807375,308.73540214657476,0.0,0.0,0.45226701686664544,0.5149286505444373,0.38924947208076144,0.0,0.28867513459481287,0.3892494720807615,0.38924947208076144,0.3892494720807615,0.0,0.0,0.0,0.0,0.28867513459481287,0.38924947208076144,0.28867513459481287,0.28867513459481287,0.0,0.0,0.0,0.45226701686664544,0.0,0.49236596391733095,0.5149286505444373,495.0,22204.0,11.424,1.0,0.0,-1065.3719999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5785.0,37842.25,26.977,3.0,0.2,-42.03374999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8666.5,68846.5,120.88999999999999,4.0,0.2,3.725199999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8961.25,77070.0,355.08599999999996,5.0,0.32499999999999996,6.696599999999998,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,9354.0,98115.0,7.0,0.8,50.44259999999998,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Ross Baird,18.0,2549.0,39700.38888888889,312.96200000000005,5.111111111111111,0.25,-25.651844444444453,0.0,1.0,0.16666666666666666,0.6111111111111112,0.2222222222222222,0.2222222222222222,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.1111111111111111,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,1.0,0.05555555555555555,0.0,0.2222222222222222,0.7222222222222222,3102.896540520884,27895.78061102956,511.6064829649491,2.7629670515778098,0.23072774891123748,157.21957279781836,0.0,0.0,0.3834824944236852,0.5016313257045502,0.42779263194649864,0.42779263194649864,0.0,0.0,0.3834824944236852,0.0,0.23570226039551584,0.0,0.3233808333817773,0.32338083338177726,0.38348249442368526,0.0,0.3233808333817773,0.23570226039551584,0.0,0.0,0.0,0.23570226039551584,0.0,0.42779263194649864,0.4608885989624768,430.0,19120.0,4.768,2.0,0.0,-619.5960000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.25,19125.75,25.218000000000004,3.0,0.2,-17.07485000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1011.0,28052.0,81.86200000000001,5.0,0.2,7.7036,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2138.25,43531.25,379.548,7.0,0.2,42.086149999999996,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9121.0,94110.0,12.0,0.7,76.70400000000001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Ross DeVincentis,16.0,5965.0,48381.8125,71.101,3.9375,0.1875,19.90390625,0.0,1.0,0.125,0.8125,0.0625,0.0625,0.0,0.0,0.125,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.4375,0.0,0.0625,0.0625,0.0,0.0,0.0,1.0,0.375,0.0,0.375,0.25,2837.9000687127796,22602.520323240504,104.60833106402185,2.434988021873345,0.22472205054244232,40.01092628559468,0.0,0.0,0.3415650255319866,0.4031128874149275,0.25,0.25,0.0,0.0,0.3415650255319866,0.25,0.0,0.25,0.25,0.25,0.51234753829798,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.4472135954999579,721.0,10035.0,5.184000000000001,1.0,0.0,-26.084999999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3547.75,37434.75,15.876000000000001,2.0,0.0,3.9325500000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.5,42393.5,32.888000000000005,3.5,0.2,9.796899999999997,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8462.25,60610.0,75.683,5.25,0.2,17.607550000000003,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,9419.0,90045.0,8.0,0.8,146.79,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
